canonical_env,env_name,is_alias,scope,module,file,line,style,tool,var,snippet
spades_v.4.3.0,spades_v.4.3.0,,docs,2026-08-14-insert2locus,docs/superpowers/plans/2026-08-14-insert2locus.md,22,conda-run-literal,,,"- 临时文件用 `output_dir/tmp`;SPAdes 工作目录路径含非 ASCII 时回退系统 `/tmp`(中文路径坑,spades.py 依赖 env python3 须 conda run -n spades_v.4.3.0)"
Population_genetics,Population_genetics,,docs,2026-08-14-insert2locus,docs/superpowers/plans/2026-08-14-insert2locus.md,219,env-path,bwa,,"'bwa', '~/miniforge3/envs/Population_genetics/bin/bwa', 'BWA_PATH'))"
GATK_v.4.6.2.0,GATK_v.4.6.2.0,,docs,2026-08-14-insert2locus,docs/superpowers/plans/2026-08-14-insert2locus.md,221,env-path,samtools,,"'samtools', '~/miniforge3/envs/GATK_v.4.6.2.0/bin/samtools', 'SAMTOOLS_PATH'))"
BioinfTools,BioinfTools,,docs,2026-08-14-insert2locus,docs/superpowers/plans/2026-08-14-insert2locus.md,223,env-path,seqkit,,"'seqkit', '~/miniforge3/envs/BioinfTools/bin/seqkit', 'SEQKIT_PATH'))"
spades_v.4.3.0,spades_v.4.3.0,,docs,2026-08-14-insert2locus,docs/superpowers/plans/2026-08-14-insert2locus.md,225,env-path,spades.py,,"'spades', '~/miniforge3/envs/spades_v.4.3.0/bin/spades.py', 'SPADES_PATH'))"
GATK_v.4.6.2.0,GATK_v.4.6.2.0,,docs,2026-08-14-insert2locus,docs/superpowers/plans/2026-08-14-insert2locus.md,332,env-path,samtools,,"return_value=""/x/miniforge3/envs/GATK_v.4.6.2.0/bin/samtools""):"
GATK_v.4.6.2.0,GATK_v.4.6.2.0,,docs,2026-08-14-insert2locus,docs/superpowers/plans/2026-08-14-insert2locus.md,334,env-path,samtools,,"assert get_conda_env(""/x/miniforge3/envs/GATK_v.4.6.2.0/bin/samtools"") == ""GATK_v.4.6.2.0"""
spades_v.4.3.0,spades_v.4.3.0,,docs,2026-08-14-insert2locus,docs/superpowers/plans/2026-08-14-insert2locus.md,338,env-path,spades.py,,"cmd = build_conda_command(""/x/envs/spades_v.4.3.0/bin/spades.py"", [""-o"", ""out""])"
spades_v.4.3.0,spades_v.4.3.0,,docs,2026-08-14-insert2locus,docs/superpowers/plans/2026-08-14-insert2locus.md,340,env-path,spades.py,,"assert cmd[5:] == [""/x/envs/spades_v.4.3.0/bin/spades.py"", ""-o"", ""out""]"
a-liner,a-liner,,docs,2026-06-28-aliner-pipeline-design,docs/superpowers/specs/2026-06-28-aliner-pipeline-design.md,15,env-path,,,`a-liner` 是第三方线性比对可视化工具（作者 mokuno3430），安装在 conda 环境 `a-liner`（路径 `~/miniforge3/envs/a-liner`）。它能把多条序列线性排列，叠加显示同源比对带、基因、高亮、散点等，输出 PDF。
a-liner,a-liner,,docs,2026-06-28-aliner-pipeline-design,docs/superpowers/specs/2026-06-28-aliner-pipeline-design.md,146,conda-run-literal,a-liner,,conda run -n a-liner --no-capture-output a-liner \
a-liner,a-liner,,docs,2026-06-28-aliner-pipeline-design,docs/superpowers/specs/2026-06-28-aliner-pipeline-design.md,245,conda-run-literal,,,| `a-liner` | 固定 `conda run -n a-liner --no-capture-output` | — |
telocomp,telocomp,,docs,2026-06-28-aliner-pipeline-design,docs/superpowers/specs/2026-06-28-aliner-pipeline-design.md,246,env-path,minimap2,,"| `minimap2` | `get_tool_path('minimap2', '~/miniforge3/envs/telocomp/bin/minimap2', 'MINIMAP2_PATH')` | `MINIMAP2_PATH` |"
telocomp,telocomp,,docs,2026-06-28-aliner-pipeline-design,docs/superpowers/specs/2026-06-28-aliner-pipeline-design.md,247,env-path,samtools,,"| `samtools` | `get_tool_path('samtools', '~/miniforge3/envs/telocomp/bin/samtools', 'SAMTOOLS_PATH')` | `SAMTOOLS_PATH` |"
a-liner,a-liner,,docs,2026-06-28-aliner-pipeline-design,docs/superpowers/specs/2026-06-28-aliner-pipeline-design.md,253,conda-run-literal,,,- a-liner：固定 `conda run -n a-liner --no-capture-output`（§13.2.0，避免缓冲致内存问题）
eggnog-mapper_v.2.1.15,eggnog-mapper_v.2.1.15,,docs,2026-07-08-eggnog-mapper-design,docs/superpowers/specs/2026-07-08-eggnog-mapper-design.md,42,env-path,emapper.py,,"- `emapper_path`:`get_tool_path('emapper', '~/miniforge3/envs/eggnog-mapper_v.2.1.15/bin/emapper.py', 'EMAPPER_PATH')`"
braker_v.3.0.8,braker_v.3.0.8,,docs,2026-07-09-braker-repeat-family-rescue-design,docs/superpowers/specs/2026-07-09-braker-repeat-family-rescue-design.md,155,env-path,hmmscan,,"| HMMER (hmmscan) | ✓ | `~/miniforge3/envs/braker_v.3.0.8/bin/hmmscan` 等,经 `build_conda_command` 包装 |"
phobius_v.1.0.1,phobius_v.1.0.1,,docs,2026-07-09-phobius-design,docs/superpowers/specs/2026-07-09-phobius-design.md,6,env-path,phobius.pl,,- 目标工具|Target tool: `~/miniforge3/envs/phobius_v.1.0.1/bin/phobius.pl`(Phobius 1.01)
phobius_v.1.0.1,phobius_v.1.0.1,,docs,2026-07-09-phobius-design,docs/superpowers/specs/2026-07-09-phobius-design.md,12,env-path,,,"bioconda 安装位置: `~/miniforge3/envs/phobius_v.1.0.1/`,核心文件:"
phobius_v.1.0.1,phobius_v.1.0.1,,docs,2026-07-09-phobius-design,docs/superpowers/specs/2026-07-09-phobius-design.md,136,env-path,phobius.pl,,"phobius_path: str = ""~/miniforge3/envs/phobius_v.1.0.1/bin/phobius.pl"""
braker_v.3.0.8,braker_v.3.0.8,,docs,2026-07-13-ps-gene-anno-design,docs/superpowers/specs/2026-07-13-ps-gene-anno-design.md,224,env-path,miniprot,,"| `miniprot_bin` | `~/miniforge3/envs/braker_v.3.0.8/bin/miniprot` | get_tool_path,`__post_init__` 展开 |"
RNA_Seq,RNA_Seq,,docs,2026-07-13-transcript-assembly-bam-input-design,docs/superpowers/specs/2026-07-13-transcript-assembly-bam-input-design.md,121,env-path,stringtie,,"'stringtie', '~/miniforge3/envs/RNA_Seq/bin/stringtie', 'STRINGTIE_PATH'))"
RNA_Seq,RNA_Seq,,docs,2026-07-13-transcript-assembly-bam-input-design,docs/superpowers/specs/2026-07-13-transcript-assembly-bam-input-design.md,123,env-path,gffread,,"'gffread', '~/miniforge3/envs/RNA_Seq/bin/gffread', 'GFFREAD_PATH'))"
RNA_Seq,RNA_Seq,,docs,2026-07-13-transcript-assembly-bam-input-design,docs/superpowers/specs/2026-07-13-transcript-assembly-bam-input-design.md,125,env-path,hisat2,,"'hisat2', '~/miniforge3/envs/RNA_Seq/bin/hisat2', 'HISAT2_PATH'))"
RNA_Seq,RNA_Seq,,docs,2026-07-13-transcript-assembly-bam-input-design,docs/superpowers/specs/2026-07-13-transcript-assembly-bam-input-design.md,127,env-path,hisat2-build,,"'hisat2-build', '~/miniforge3/envs/RNA_Seq/bin/hisat2-build', 'HISAT2_BUILD_PATH'))"
RNA_Seq,RNA_Seq,,docs,2026-07-13-transcript-assembly-bam-input-design,docs/superpowers/specs/2026-07-13-transcript-assembly-bam-input-design.md,294,env-path,stringtie,,| stringtie | `~/miniforge3/envs/RNA_Seq/bin/stringtie` | `STRINGTIE_PATH` |
RNA_Seq,RNA_Seq,,docs,2026-07-13-transcript-assembly-bam-input-design,docs/superpowers/specs/2026-07-13-transcript-assembly-bam-input-design.md,295,env-path,gffread,,| gffread | `~/miniforge3/envs/RNA_Seq/bin/gffread` | `GFFREAD_PATH` |
RNA_Seq,RNA_Seq,,docs,2026-07-13-transcript-assembly-bam-input-design,docs/superpowers/specs/2026-07-13-transcript-assembly-bam-input-design.md,296,env-path,hisat2,,| hisat2 | `~/miniforge3/envs/RNA_Seq/bin/hisat2` | `HISAT2_PATH` |
RNA_Seq,RNA_Seq,,docs,2026-07-13-transcript-assembly-bam-input-design,docs/superpowers/specs/2026-07-13-transcript-assembly-bam-input-design.md,297,env-path,hisat2-build,,| hisat2-build | `~/miniforge3/envs/RNA_Seq/bin/hisat2-build` | `HISAT2_BUILD_PATH` |
X,X,,docs,2026-07-14-raxml-ng-design,docs/superpowers/specs/2026-07-14-raxml-ng-design.md,144,env-path,raxml-ng,,"- `build_conda_command('/miniforge3/envs/X/bin/raxml-ng', [...])` 返回 conda run 包装(向后兼容)"
Augustus_v.3.5.0,Augustus_v.3.5.0,,docs,2026-07-14-raxml-ng-design,docs/superpowers/specs/2026-07-14-raxml-ng-design.md,171,conda-run-literal,,,"- **`get_conda_env` 对静态二进制误判 conda 环境**: 探测发现静态二进制被包装成 `conda run -n Augustus_v.3.5.0 <raxml-ng>`(随机返回迭代到的第一个 env)。根因: 方法2 `os.path.join(envs_dir, env, 'bin', c"
mga,mga,,docs,2026-07-15-mga-module-design,docs/superpowers/specs/2026-07-15-mga-module-design.md,73,env-field,,,"conda_env: str = ""mga"""
singularity_v.3.8.7,singularity_v.3.8.7,,docs,2026-07-20-hite-module-rewrite-design,docs/superpowers/specs/2026-07-20-hite-module-rewrite-design.md,115,conda-run-literal,,,`~/miniforge3/envs/singularity_v.3.8.7/bin/singularity` 误判成需要 `conda run -n singularity_v.3.8.7`，
singularity_v.3.8.7,singularity_v.3.8.7,,docs,2026-07-20-hite-module-rewrite-design,docs/superpowers/specs/2026-07-20-hite-module-rewrite-design.md,115,env-path,singularity,,`~/miniforge3/envs/singularity_v.3.8.7/bin/singularity` 误判成需要 `conda run -n singularity_v.3.8.7`，
singularity_v.3.8.7,singularity_v.3.8.7,,docs,2026-07-20-hite-module-rewrite-design,docs/superpowers/specs/2026-07-20-hite-module-rewrite-design.md,130,env-path,singularity,,"""~/miniforge3/envs/singularity_v.3.8.7/bin/singularity"","
singularity_v.3.8.7,singularity_v.3.8.7,,docs,2026-07-20-hite-module-rewrite-design,docs/superpowers/specs/2026-07-20-hite-module-rewrite-design.md,268,env-path,,,3. **singularity 版本**：`~/miniforge3/envs/singularity_v.3.8.7`；用 `singularity --version` 写入 software_versions.yml。
trimal_v.1.5.0,trimal_v.1.5.0,,docs,2026-07-22-trimal-design,docs/superpowers/specs/2026-07-22-trimal-design.md,5,env-path,trimal,,- 封装软件|Wrapped tool: trimAl v1.5.rev0 (`~/miniforge3/envs/trimal_v.1.5.0/bin/trimal`)
trimal_v.1.5.0,trimal_v.1.5.0,,docs,2026-07-22-trimal-design,docs/superpowers/specs/2026-07-22-trimal-design.md,35,env-path,trimal,,"- 路径|Path: `get_tool_path('trimal', '~/miniforge3/envs/trimal_v.1.5.0/bin/trimal', 'TRIMAL_PATH')`(禁止硬编码绝对路径;支持 `TRIMAL_PATH` 环境变量与 `~/.config/biopytools/config"
pasa_v.2.5.3,pasa_v.2.5.3,,docs,2026-07-23-pasa-module-design,docs/superpowers/specs/2026-07-23-pasa-module-design.md,52,env-path,,,"- 已核实 `~/miniforge3/envs/pasa_v.2.5.3/bin/` 自带:`Launch_PASA_pipeline.pl`、`seqclean`、`cdbfasta`、`cdbyank`、`slclust`,**以及比对器** `gmap`/`gmap_build`/`pblat`/`blat`/"
pasa_v.2.5.3,pasa_v.2.5.3,,docs,2026-07-23-pasa-module-design,docs/superpowers/specs/2026-07-23-pasa-module-design.md,129,conda-run-literal,,,"- `build_conda_command(command, args)`:传**完整路径**(如 `~/miniforge3/envs/pasa_v.2.5.3/bin/Launch_PASA_pipeline.pl`)→ `conda run -n pasa_v.2.5.3 --no-capture-output"
pasa_v.2.5.3,pasa_v.2.5.3,,docs,2026-07-23-pasa-module-design,docs/superpowers/specs/2026-07-23-pasa-module-design.md,129,env-path,Launch_PASA_pipeline.pl,,"- `build_conda_command(command, args)`:传**完整路径**(如 `~/miniforge3/envs/pasa_v.2.5.3/bin/Launch_PASA_pipeline.pl`)→ `conda run -n pasa_v.2.5.3 --no-capture-output"
pasa_v.2.5.3,pasa_v.2.5.3,,docs,2026-07-23-pasa-module-design,docs/superpowers/specs/2026-07-23-pasa-module-design.md,154,conda-run-literal,,,"- 每个外部命令执行前,INFO 级别记录**完整命令**(含 `conda run -n pasa_v.2.5.3 --no-capture-output` 包装),便于论文 Methods 复现(§2.2.1)"
pasa_v.2.5.3,pasa_v.2.5.3,,docs,2026-07-23-pasa-module-design,docs/superpowers/specs/2026-07-23-pasa-module-design.md,164,conda-run-literal,,,- `build_conda_command` 对 PASA 全路径正确产出 `conda run -n pasa_v.2.5.3 --no-capture-output`
RNA_Seq,RNA_Seq,,docs,2026-07-24-rnaseq2vcf-design,docs/superpowers/specs/2026-07-24-rnaseq2vcf-design.md,87,env-path,hisat2,,- `hisat2_path` → `~/miniforge3/envs/RNA_Seq/bin/hisat2`
RNA_Seq,RNA_Seq,,docs,2026-07-24-rnaseq2vcf-design,docs/superpowers/specs/2026-07-24-rnaseq2vcf-design.md,88,env-path,fastp,,- `fastp_path` → `~/miniforge3/envs/RNA_Seq/bin/fastp`
GATK_v.4.6.2.0,GATK_v.4.6.2.0,,docs,2026-07-24-rnaseq2vcf-design,docs/superpowers/specs/2026-07-24-rnaseq2vcf-design.md,89,env-path,gatk,,- `gatk_path` → `~/miniforge3/envs/GATK_v.4.6.2.0/bin/gatk`
GATK_v.4.6.2.0,GATK_v.4.6.2.0,,docs,2026-07-24-rnaseq2vcf-design,docs/superpowers/specs/2026-07-24-rnaseq2vcf-design.md,90,env-path,samtools,,- `samtools_path` → `~/miniforge3/envs/GATK_v.4.6.2.0/bin/samtools`
GATK_v.4.6.2.0,GATK_v.4.6.2.0,,docs,2026-07-24-rnaseq2vcf-design,docs/superpowers/specs/2026-07-24-rnaseq2vcf-design.md,91,env-path,bcftools,,- `bcftools_path` → `~/miniforge3/envs/GATK_v.4.6.2.0/bin/bcftools`
RNA_Seq,RNA_Seq,,docs,2026-07-24-rnaseq2vcf-design,docs/superpowers/specs/2026-07-24-rnaseq2vcf-design.md,160,conda-run-literal,,,conda run -n RNA_Seq --no-capture-output bash -c \
GATK_v.4.6.2.0,GATK_v.4.6.2.0,,docs,2026-07-24-rnaseq2vcf-design,docs/superpowers/specs/2026-07-24-rnaseq2vcf-design.md,168,conda-run-literal,gatk,,**03_calling — `Caller`**（均 `conda run -n GATK_v.4.6.2.0 --no-capture-output gatk ...`）:
psvcp_v.1.0.1,psvcp_v.1.0.1,,docs,2026-07-28-psvcp-pangenome-design,docs/superpowers/specs/2026-07-28-psvcp-pangenome-design.md,19,env-path,,,conda 环境 `~/miniforge3/envs/psvcp_v.1.0.1` 实测:
psvcp_v.1.0.1,psvcp_v.1.0.1,,docs,2026-07-28-psvcp-pangenome-design,docs/superpowers/specs/2026-07-28-psvcp-pangenome-design.md,61,conda-run-literal,,,3. **统一走 env**:`conda run -n psvcp_v.1.0.1 --no-capture-output` 执行**所有** helper(python + R)。因为 `3replace` 内部调 `bedtools`、`6update`/`11screen` 用 pandas、R 用 hash/
psvcp_v.1.0.1,psvcp_v.1.0.1,,docs,2026-07-28-psvcp-pangenome-design,docs/superpowers/specs/2026-07-28-psvcp-pangenome-design.md,122,env-path,,,"# 工具路径(get_tool_path,默认 ~/miniforge3/envs/psvcp_v.1.0.1/bin/<tool>)"
psvcp_v.1.0.1,psvcp_v.1.0.1,,docs,2026-07-28-psvcp-pangenome-design,docs/superpowers/specs/2026-07-28-psvcp-pangenome-design.md,123,env-path,nucmer,,nucmer_path: str = '~/miniforge3/envs/psvcp_v.1.0.1/bin/nucmer'
psvcp_v.1.0.1,psvcp_v.1.0.1,,docs,2026-07-28-psvcp-pangenome-design,docs/superpowers/specs/2026-07-28-psvcp-pangenome-design.md,124,env-path,assemblytics,,assemblytics_path: str = '~/miniforge3/envs/psvcp_v.1.0.1/bin/assemblytics'
psvcp_v.1.0.1,psvcp_v.1.0.1,,docs,2026-07-28-psvcp-pangenome-design,docs/superpowers/specs/2026-07-28-psvcp-pangenome-design.md,125,env-path,bedtools,,bedtools_path: str = '~/miniforge3/envs/psvcp_v.1.0.1/bin/bedtools'
psvcp_v.1.0.1,psvcp_v.1.0.1,,docs,2026-07-28-psvcp-pangenome-design,docs/superpowers/specs/2026-07-28-psvcp-pangenome-design.md,126,env-path,samtools,,samtools_path: str = '~/miniforge3/envs/psvcp_v.1.0.1/bin/samtools'
psvcp_v.1.0.1,psvcp_v.1.0.1,,docs,2026-07-28-psvcp-pangenome-design,docs/superpowers/specs/2026-07-28-psvcp-pangenome-design.md,127,env-path,Rscript,,rscript_path: str = '~/miniforge3/envs/psvcp_v.1.0.1/bin/Rscript'
psvcp_v.1.0.1,psvcp_v.1.0.1,,docs,2026-07-28-psvcp-pangenome-design,docs/superpowers/specs/2026-07-28-psvcp-pangenome-design.md,128,env-path,python3,,python_path: str = '~/miniforge3/envs/psvcp_v.1.0.1/bin/python3'
psvcp_v.1.0.1,psvcp_v.1.0.1,,docs,2026-07-28-psvcp-pangenome-design,docs/superpowers/specs/2026-07-28-psvcp-pangenome-design.md,209,conda-run-literal,,,"- nucmer/assemblytics/bedtools/samtools/python3/Rscript:完整路径传入,`build_conda_command` 自动 `conda run -n psvcp_v.1.0.1 --no-capture-output`。"
sv_calling,sv_calling,,docs,2026-08-06-genome2sv-design,docs/superpowers/specs/2026-08-06-genome2sv-design.md,102,conda-run-literal,,,conda run -n sv_calling --no-capture-output bash -c \
selective_sweep,selective_sweep,,docs,2026-08-10-selective-sweep-design,docs/superpowers/specs/2026-08-10-selective-sweep-design.md,55,env-path,bcftools,,bcftools_path: str = '~/miniforge3/envs/selective_sweep/bin/bcftools'
selective_sweep,selective_sweep,,docs,2026-08-10-selective-sweep-design,docs/superpowers/specs/2026-08-10-selective-sweep-design.md,56,env-path,vcftools,,vcftools_path: str = '~/miniforge3/envs/selective_sweep/bin/vcftools'
selective_sweep,selective_sweep,,docs,2026-08-10-selective-sweep-design,docs/superpowers/specs/2026-08-10-selective-sweep-design.md,57,env-path,RAiSD,,raisd_path: str = '~/miniforge3/envs/selective_sweep/bin/RAiSD'
selective_sweep,selective_sweep,,docs,2026-08-10-selective-sweep-design,docs/superpowers/specs/2026-08-10-selective-sweep-design.md,167,env-path,,,"make INCLUDES=""-I ~/miniforge3/envs/selective_sweep/include"" \"
selective_sweep,selective_sweep,,docs,2026-08-10-selective-sweep-design,docs/superpowers/specs/2026-08-10-selective-sweep-design.md,168,env-path,,,"LINK_FLAGS=""-L ~/miniforge3/envs/selective_sweep/lib -lgsl -lgslcblas -lm -lrt -lz"""
selective_sweep,selective_sweep,,docs,2026-08-10-selective-sweep-design,docs/superpowers/specs/2026-08-10-selective-sweep-design.md,170,env-path,RAiSD,,"3. 二进制复制到 `~/miniforge3/envs/selective_sweep/bin/RAiSD`(非软链,避免跨机失效)"
selective_sweep,selective_sweep,,docs,2026-08-10-selective-sweep-design,docs/superpowers/specs/2026-08-10-selective-sweep-design.md,171,conda-run-literal,RAiSD,,"4. 运行时:`build_conda_command(raisd_path, ...)` → `conda run -n selective_sweep --no-capture-output RAiSD` → env 激活时 LD_LIBRARY_PATH 含 env/lib → 找到 libgsl.so.25"
HiC-Pro_v3.1.0,HiC-Pro_v3.1.0,,docs,2026-08-11-centier-hic-input-design,docs/superpowers/specs/2026-08-11-centier-hic-input-design.md,46,conda-run-literal,,,│       - conda run -n HiC-Pro_v3.1.0 --no-capture-output 跑 HiC-Pro
freebayes,freebayes,,docs,2026-08-12-mixrace-design,docs/superpowers/specs/2026-08-12-mixrace-design.md,248,env-path,freebayes,,（v1.3.10，`~/miniforge3/envs/freebayes/bin/freebayes`；该 env 无 bcftools，过滤/query 走 sv_calling）；
spades_v.4.3.0,spades_v.4.3.0,,docs,2026-08-14-insert2locus-design,docs/superpowers/specs/2026-08-14-insert2locus-design.md,187,conda-run-literal,,,"- SPAdes → `conda run -n spades_v.4.3.0`(spades.py 依赖 env python3,"
swave_v.1.2,swave_v.1.2,,docs,swave,docs/swave.md,504,conda-activate,,,conda activate swave_v.1.2
telocomp,telocomp,,docs,telocomp,docs/telocomp.md,298,conda-activate,,,conda activate telocomp
tmmhmm_v.2.0c,tmmhmm_v.2.0c,,docs,tmhmm,docs/tmhmm.md,45,env-path,tmhmm,,3. 默认路径：`~/miniforge3/envs/tmmhmm_v.2.0c/bin/tmhmm`
tmmhmm_v.2.0c,tmmhmm_v.2.0c,,docs,tmhmm,docs/tmhmm.md,73,env-path,tmhmm,,- 默认程序路径：`~/miniforge3/envs/tmmhmm_v.2.0c/bin/tmhmm`
newick_utils_v.1.6,newick_utils_v.1.6,,docs,vcf2nj,docs/vcf2nj.md,39,env-path,nw_reroot,,| `--nw-reroot-path` | `~/miniforge3/envs/newick_utils_v.1.6/bin/nw_reroot` | nw_reroot程序路径 |
vg_v.1.7.0,vg_v.1.7.0,,docs,vg,docs/vg.md,84,conda-activate,,,conda activate vg_v.1.7.0
GATK_v.4.6.2.0,GATK_v.4.6.2.0,,docs,wgsim,docs/wgsim.md,63,env-path,wgsim,,- 外部工具：`wgsim`（samtools 套件之一），默认查找路径 `~/miniforge3/envs/GATK_v.4.6.2.0/bin/wgsim`，可通过环境变量 `WGSIM_PATH` 覆盖
